X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up
-856335.869598373,7036492.39571864,2021-08-16 00:00:00+00:00,1558,326188,,5059,2021/08/14 00:00:00+00,322495.0,15844.0,1716.0,30872.0,0.0,253.0,178.0,752.0,1182.0,1368.0,1837.0,2159.0,156795.0,165652.0,48.0,11569.0,27361.0,68309.0,57832.0,50060.0,42887.0,30941.0,24.0,0,0,0,533,2697.0,3297.0,2115.0,15042.0,10615.0,7829.0
-856335.869598373,7036492.39571864,2021-08-17 00:00:00+00:00,1496,327684,,5059,2021/08/15 00:00:00+00,323674.0,15856.0,1718.0,30915.0,0.0,253.0,179.0,753.0,1185.0,1368.0,1839.0,2163.0,157383.0,166243.0,48.0,11629.0,27546.0,68665.0,58001.0,50204.0,43012.0,31036.0,24.0,0,0,0,534,2698.0,3297.0,2115.0,15071.0,10630.0,7830.0
-856335.869598373,7036492.39571864,2021-08-18 00:00:00+00:00,1861,329388,15.0,5074,2021/08/16 00:00:00+00,325051.0,15879.0,1721.0,30967.0,0.0,256.0,179.0,756.0,1188.0,1371.0,1839.0,2163.0,158106.0,166897.0,48.0,11709.0,27767.0,69080.0,58207.0,50359.0,43142.0,31126.0,23.0,0,0,0,535,2702.0,3301.0,2118.0,15105.0,10654.0,7852.0
-856335.869598373,7036492.39571864,2021-08-19 00:00:00+00:00,1818,331206,,5074,2021/08/17 00:00:00+00,327168.0,15924.0,1725.0,31029.0,0.0,256.0,179.0,760.0,1194.0,1376.0,1844.0,2172.0,159148.0,167972.0,48.0,11852.0,28098.0,69642.0,58552.0,50595.0,43375.0,31250.0,25.0,0,0,0,536,2709.0,3304.0,2124.0,15191.0,10686.0,7877.0
-856335.869598373,7036492.39571864,2021-08-20 00:00:00+00:00,2098,333304,,5074,2021/08/18 00:00:00+00,328929.0,15965.0,1727.0,31094.0,0.0,259.0,179.0,766.0,1198.0,1380.0,1853.0,2175.0,160028.0,168853.0,48.0,11961.0,28363.0,70128.0,58830.0,50809.0,43559.0,31371.0,25.0,0,0,0,537,2716.0,3306.0,2127.0,15239.0,10716.0,7903.0
-856335.869598373,7036492.39571864,2021-08-21 00:00:00+00:00,2125,335429,,5074,2021/08/19 00:00:00+00,330415.0,16000.0,1730.0,31154.0,0.0,260.0,181.0,768.0,1202.0,1384.0,1859.0,2180.0,160765.0,169602.0,48.0,12031.0,28578.0,70551.0,59091.0,50989.0,43698.0,31467.0,26.0,0,0,0,538,2719.0,3309.0,2132.0,15296.0,10740.0,7924.0
-856335.869598373,7036492.39571864,2021-08-22 00:00:00+00:00,1688,337117,,5074,2021/08/20 00:00:00+00,333446.0,16056.0,1737.0,31273.0,0.0,262.0,183.0,772.0,1209.0,1389.0,1866.0,2189.0,162254.0,171144.0,48.0,12179.0,29110.0,71347.0,59640.0,51322.0,44003.0,31670.0,25.0,0,0,0,539,2726.0,3317.0,2137.0,15390.0,10789.0,7946.0
-856335.869598373,7036492.39571864,2021-08-23 00:00:00+00:00,1592,338707,,5074,2021/08/21 00:00:00+00,335185.0,16102.0,1739.0,31340.0,0.0,263.0,183.0,772.0,1213.0,1393.0,1875.0,2192.0,163116.0,172020.0,49.0,12275.0,29371.0,71775.0,59943.0,51543.0,44198.0,31786.0,27.0,0,0,0,540,2735.0,3327.0,2143.0,15459.0,10825.0,7960.0
-856335.869598373,7036492.39571864,2021-08-24 00:00:00+00:00,1571,340278,,5074,2021/08/22 00:00:00+00,336391.0,16123.0,1741.0,31395.0,0.0,265.0,183.0,776.0,1216.0,1395.0,1877.0,2195.0,163696.0,172646.0,49.0,12348.0,29603.0,72065.0,60119.0,51689.0,44339.0,31872.0,25.0,0,0,0,541,2737.0,3328.0,2145.0,15501.0,10836.0,7969.0
-856335.869598373,7036492.39571864,2021-08-25 00:00:00+00:00,2051,342329,18.0,5092,2021/08/23 00:00:00+00,337847.0,16172.0,1745.0,31460.0,0.0,267.0,185.0,778.0,1218.0,1402.0,1882.0,2198.0,164431.0,173367.0,49.0,12432.0,29861.0,72403.0,60325.0,51884.0,44478.0,31985.0,27.0,0,0,0,542,2744.0,3340.0,2152.0,15557.0,10882.0,7990.0
-856335.869598373,7036492.39571864,2021-08-26 00:00:00+00:00,1866,344195,,5092,2021/08/24 00:00:00+00,339066.0,16232.0,1751.0,31532.0,0.0,269.0,186.0,784.0,1224.0,1406.0,1886.0,2208.0,165026.0,173991.0,49.0,12505.0,30064.0,72653.0,60500.0,52046.0,44637.0,32081.0,29.0,0,0,0,543,2755.0,3349.0,2159.0,15608.0,10912.0,8010.0
-856335.869598373,7036492.39571864,2021-08-27 00:00:00+00:00,1875,346070,,5092,2021/08/25 00:00:00+00,341105.0,16282.0,1758.0,31627.0,0.0,270.0,189.0,786.0,1229.0,1412.0,1892.0,2211.0,166029.0,175027.0,49.0,12613.0,30410.0,73105.0,60812.0,52314.0,44868.0,32214.0,28.0,0,0,0,544,2761.0,3356.0,2170.0,15698.0,10973.0,8048.0
-856335.869598373,7036492.39571864,2021-08-28 00:00:00+00:00,1997,348067,,5092,2021/08/26 00:00:00+00,342896.0,16325.0,1761.0,31707.0,0.0,273.0,190.0,791.0,1232.0,1418.0,1896.0,2215.0,166905.0,175942.0,49.0,12712.0,30710.0,73514.0,61116.0,52547.0,45062.0,32333.0,27.0,0,0,0,545,2766.0,3359.0,2179.0,15765.0,11011.0,8076.0
-856335.869598373,7036492.39571864,2021-08-29 00:00:00+00:00,1706,349773,,5092,2021/08/27 00:00:00+00,344956.0,16374.0,1765.0,31789.0,0.0,274.0,193.0,796.0,1240.0,1424.0,1900.0,2219.0,167908.0,176999.0,49.0,12850.0,31061.0,73990.0,61481.0,52832.0,45246.0,32465.0,26.0,0,0,0,546,2773.0,3367.0,2182.0,15841.0,11049.0,8091.0
-856335.869598373,7036492.39571864,2021-08-30 00:00:00+00:00,1293,351065,,5092,2021/08/28 00:00:00+00,346420.0,16402.0,1766.0,31840.0,0.0,276.0,193.0,799.0,1244.0,1425.0,1904.0,2222.0,168663.0,177708.0,49.0,12951.0,31318.0,74310.0,61678.0,53043.0,45422.0,32569.0,27.0,0,0,0,547,2775.0,3375.0,2183.0,15902.0,11078.0,8099.0
-856335.869598373,7036492.39571864,2021-08-31 00:00:00+00:00,1382,352447,,5092,2021/08/29 00:00:00+00,347426.0,16415.0,1767.0,31875.0,0.0,277.0,193.0,799.0,1244.0,1425.0,1907.0,2225.0,169165.0,178212.0,49.0,13016.0,31525.0,74519.0,61813.0,53168.0,45540.0,32643.0,26.0,0,0,0,548,2778.0,3377.0,2184.0,15956.0,11088.0,8108.0
-856335.869598373,7036492.39571864,2021-09-01 00:00:00+00:00,1789,354236,20.0,5112,2021/08/30 00:00:00+00,348957.0,16466.0,1773.0,31942.0,0.0,280.0,193.0,810.0,1249.0,1426.0,1914.0,2234.0,169918.0,178989.0,50.0,13110.0,31820.0,74845.0,62038.0,53392.0,45701.0,32754.0,27.0,0,0,0,549,2783.0,3382.0,2189.0,16011.0,11110.0,8126.0
-856335.869598373,7036492.39571864,2021-09-02 00:00:00+00:00,1751,352529,,5112,2021/08/31 00:00:00+00,350659.0,16486.0,1777.0,32019.0,0.0,280.0,194.0,811.0,1252.0,1428.0,1917.0,2237.0,170749.0,179860.0,50.0,13216.0,32137.0,75197.0,62274.0,53634.0,45896.0,32867.0,27.0,0,0,0,550,2785.0,3386.0,2190.0,16092.0,11147.0,8149.0
-856335.869598373,7036492.39571864,2021-09-03 00:00:00+00:00,1414,353936,,5112,2021/09/01 00:00:00+00,352404.0,16537.0,1782.0,32103.0,0.0,282.0,194.0,813.0,1257.0,1434.0,1924.0,2241.0,171586.0,180767.0,51.0,13314.0,32425.0,75567.0,62521.0,53875.0,46107.0,32985.0,29.0,0,0,0,551,2794.0,3396.0,2196.0,16179.0,11199.0,8182.0
-856335.869598373,7036492.39571864,2021-09-04 00:00:00+00:00,1703,355639,,5112,2021/09/02 00:00:00+00,353813.0,16574.0,1786.0,32156.0,0.0,284.0,196.0,816.0,1258.0,1435.0,1927.0,2244.0,172315.0,181447.0,51.0,13391.0,32664.0,75883.0,62739.0,54075.0,46247.0,33070.0,28.0,0,0,0,552,2803.0,3401.0,2204.0,16245.0,11238.0,8211.0
-856335.869598373,7036492.39571864,2021-09-05 00:00:00+00:00,1180,356819,,5112,2021/09/03 00:00:00+00,355514.0,16629.0,1791.0,32226.0,0.0,285.0,199.0,817.0,1265.0,1440.0,1935.0,2251.0,173178.0,182285.0,51.0,13507.0,32969.0,76262.0,62987.0,54309.0,46419.0,33185.0,26.0,0,0,0,553,2811.0,3408.0,2212.0,16312.0,11280.0,8234.0
-856335.869598373,7036492.39571864,2021-09-06 00:00:00+00:00,1144,357955,,5112,2021/09/04 00:00:00+00,356691.0,16654.0,1792.0,32287.0,0.0,288.0,202.0,817.0,1270.0,1443.0,1939.0,2253.0,173777.0,182863.0,51.0,13594.0,33199.0,76504.0,63143.0,54467.0,46534.0,33256.0,26.0,0,0,0,554,2814.0,3410.0,2212.0,16387.0,11308.0,8249.0
-856335.869598373,7036492.39571864,2021-09-07 00:00:00+00:00,1470,359420,,5112,2021/09/05 00:00:00+00,357833.0,16670.0,1795.0,32341.0,0.0,289.0,202.0,817.0,1273.0,1446.0,1942.0,2257.0,174327.0,183455.0,51.0,13699.0,33443.0,76697.0,63275.0,54654.0,46661.0,33321.0,26.0,0,0,0,555,2816.0,3410.0,2212.0,16435.0,11334.0,8264.0
-856335.869598373,7036492.39571864,2021-09-08 00:00:00+00:00,1545,360957,43.0,5155,2021/09/06 00:00:00+00,359299.0,16727.0,1805.0,32396.0,0.0,292.0,204.0,819.0,1275.0,1453.0,1953.0,2266.0,175060.0,184187.0,52.0,13797.0,33741.0,76977.0,63500.0,54866.0,46815.0,33413.0,26.0,0,0,0,556,2825.0,3420.0,2214.0,16491.0,11371.0,8278.0
-856335.869598373,7036492.39571864,2021-09-09 00:00:00+00:00,1292,362228,,5155,2021/09/07 00:00:00+00,360842.0,16769.0,1809.0,32467.0,0.0,292.0,205.0,823.0,1279.0,1459.0,1960.0,2272.0,175804.0,184986.0,52.0,13913.0,34099.0,77257.0,63698.0,55106.0,46968.0,33513.0,25.0,0,0,0,557,2832.0,3424.0,2217.0,16546.0,11401.0,8291.0
-856335.869598373,7036492.39571864,2021-09-10 00:00:00+00:00,1620,363847,,5155,2021/09/08 00:00:00+00,362133.0,16810.0,1813.0,32521.0,0.0,295.0,207.0,824.0,1284.0,1466.0,1964.0,2276.0,176453.0,185628.0,52.0,13990.0,34432.0,77468.0,63875.0,55325.0,47097.0,33583.0,26.0,0,0,0,558,2839.0,3428.0,2221.0,16590.0,11421.0,8302.0
-856335.869598373,7036492.39571864,2021-09-11 00:00:00+00:00,1466,365313,,5155,2021/09/09 00:00:00+00,363748.0,16853.0,1818.0,32580.0,0.0,296.0,208.0,829.0,1293.0,1472.0,1965.0,2278.0,177269.0,186427.0,52.0,14097.0,34847.0,77743.0,64096.0,55546.0,47253.0,33698.0,25.0,0,0,0,559,2844.0,3436.0,2226.0,16642.0,11459.0,8317.0
-856335.869598373,7036492.39571864,2021-09-12 00:00:00+00:00,1346,366659,,5155,2021/09/10 00:00:00+00,364242.0,16885.0,1822.0,32601.0,0.0,299.0,209.0,834.0,1295.0,1478.0,1969.0,2280.0,177505.0,186685.0,52.0,14137.0,34965.0,77825.0,64171.0,55616.0,47299.0,33729.0,25.0,0,0,0,560,2849.0,3438.0,2228.0,16661.0,11467.0,8322.0
-856335.869598373,7036492.39571864,2021-09-13 00:00:00+00:00,1394,367536,,5155,2021/09/11 00:00:00+00,366045.0,16908.0,1823.0,32663.0,0.0,302.0,210.0,835.0,1295.0,1482.0,1973.0,2282.0,178435.0,187558.0,52.0,14283.0,35451.0,78124.0,64393.0,55885.0,47470.0,33836.0,23.0,0,0,0,561,2854.0,3440.0,2229.0,16720.0,11502.0,8331.0
-856335.869598373,7036492.39571864,2021-09-14 00:00:00+00:00,1181,368712,,5155,2021/09/12 00:00:00+00,367428.0,16925.0,1825.0,32701.0,0.0,302.0,211.0,836.0,1299.0,1484.0,1975.0,2283.0,179102.0,188274.0,52.0,14389.0,35855.0,78343.0,64579.0,56081.0,47594.0,33899.0,22.0,0,0,0,562,2858.0,3440.0,2231.0,16774.0,11528.0,8336.0
-856335.869598373,7036492.39571864,2021-09-15 00:00:00+00:00,1185,369893,24.0,5179,2021/09/13 00:00:00+00,368603.0,16981.0,1834.0,32738.0,0.0,302.0,214.0,842.0,1301.0,1487.0,1982.0,2288.0,179681.0,188870.0,52.0,14473.0,36155.0,78543.0,64717.0,56243.0,47704.0,33970.0,25.0,0,0,0,563,2867.0,3456.0,2236.0,16834.0,11564.0,8350.0
-856335.869598373,7036492.39571864,2021-09-16 00:00:00+00:00,1413,371301,,5179,2021/09/14 00:00:00+00,369785.0,17018.0,1842.0,32781.0,0.0,303.0,214.0,842.0,1306.0,1490.0,1983.0,2297.0,180251.0,189482.0,52.0,14557.0,36494.0,78703.0,64858.0,56406.0,47851.0,34042.0,25.0,0,0,0,564,2870.0,3464.0,2243.0,16878.0,11583.0,8363.0
-856335.869598373,7036492.39571864,2021-09-17 00:00:00+00:00,1392,372687,,5179,2021/09/15 00:00:00+00,371196.0,17055.0,1847.0,32817.0,0.0,304.0,216.0,844.0,1307.0,1495.0,1989.0,2300.0,180961.0,190183.0,52.0,14650.0,36903.0,78911.0,65015.0,56609.0,48010.0,34126.0,24.0,0,0,0,565,2881.0,3468.0,2245.0,16937.0,11608.0,8377.0
-856335.869598373,7036492.39571864,2021-09-18 00:00:00+00:00,1456,374143,,5179,2021/09/16 00:00:00+00,372586.0,17093.0,1850.0,32857.0,0.0,306.0,219.0,848.0,1308.0,1498.0,1992.0,2304.0,181646.0,190888.0,52.0,14735.0,37241.0,79148.0,65204.0,56802.0,48162.0,34209.0,26.0,0,0,0,566,2886.0,3475.0,2251.0,16987.0,11640.0,8407.0
-856335.869598373,7036492.39571864,2021-09-19 00:00:00+00:00,1224,375367,,5179,2021/09/17 00:00:00+00,374037.0,17136.0,1851.0,32897.0,0.0,306.0,221.0,855.0,1313.0,1501.0,1994.0,2311.0,182345.0,191640.0,52.0,14817.0,37622.0,79381.0,65404.0,56996.0,48316.0,34306.0,27.0,0,0,0,567,2890.0,3483.0,2256.0,17050.0,11670.0,8424.0
-856335.869598373,7036492.39571864,2021-09-20 00:00:00+00:00,1154,376517,,5179,2021/09/18 00:00:00+00,375261.0,17159.0,1851.0,32924.0,0.0,306.0,222.0,856.0,1317.0,1506.0,1997.0,2311.0,182949.0,192259.0,53.0,14919.0,37968.0,79558.0,65554.0,57171.0,48436.0,34375.0,24.0,0,0,0,568,2893.0,3485.0,2260.0,17099.0,11695.0,8435.0
-856335.869598373,7036492.39571864,2021-09-21 00:00:00+00:00,1423,377937,,5179,2021/09/19 00:00:00+00,376413.0,17175.0,1852.0,32965.0,0.0,307.0,223.0,856.0,1318.0,1508.0,1998.0,2313.0,183534.0,192826.0,53.0,15003.0,38240.0,79740.0,65710.0,57363.0,48565.0,34436.0,27.0,0,0,0,569,2895.0,3489.0,2262.0,17138.0,11722.0,8445.0
-856335.869598373,7036492.39571864,2021-09-22 00:00:00+00:00,1432,379366,30.0,5209,2021/09/20 00:00:00+00,377832.0,17237.0,1858.0,33019.0,0.0,310.0,223.0,857.0,1322.0,1514.0,2006.0,2321.0,184244.0,193534.0,54.0,15087.0,38588.0,79921.0,65898.0,57564.0,48719.0,34540.0,30.0,0,0,0,570,2906.0,3505.0,2267.0,17199.0,11774.0,8489.0
-856335.869598373,7036492.39571864,2021-09-23 00:00:00+00:00,1355,380720,,5209,2021/09/21 00:00:00+00,379265.0,17269.0,1861.0,33081.0,0.0,311.0,224.0,862.0,1326.0,1520.0,2008.0,2323.0,184965.0,194246.0,54.0,15192.0,38940.0,80131.0,66081.0,57810.0,48885.0,34627.0,27.0,0,0,0,571,2909.0,3509.0,2271.0,17237.0,11803.0,8505.0
-856335.869598373,7036492.39571864,2021-09-24 00:00:00+00:00,1163,381883,,5209,2021/09/22 00:00:00+00,380618.0,17308.0,1864.0,33145.0,0.0,312.0,225.0,863.0,1329.0,1525.0,2012.0,2328.0,185618.0,194946.0,54.0,15276.0,39272.0,80320.0,66255.0,58033.0,49011.0,34733.0,29.0,0,0,0,572,2921.0,3514.0,2273.0,17306.0,11843.0,8515.0
-856335.869598373,7036492.39571864,2021-09-25 00:00:00+00:00,1335,383218,,5209,2021/09/23 00:00:00+00,381780.0,17342.0,1867.0,33200.0,0.0,312.0,225.0,867.0,1332.0,1530.0,2017.0,2331.0,186194.0,195532.0,54.0,15345.0,39505.0,80514.0,66452.0,58204.0,49136.0,34817.0,29.0,0,0,0,573,2928.0,3520.0,2274.0,17360.0,11868.0,8525.0
-856335.869598373,7036492.39571864,2021-09-26 00:00:00+00:00,1459,384677,,5209,2021/09/24 00:00:00+00,383114.0,17387.0,1871.0,33250.0,0.0,312.0,226.0,870.0,1333.0,1535.0,2025.0,2335.0,186860.0,196200.0,54.0,15420.0,39795.0,80726.0,66648.0,58435.0,49265.0,34908.0,30.0,0,0,0,574,2935.0,3528.0,2282.0,17422.0,11899.0,8542.0
-856335.869598373,7036492.39571864,2021-09-27 00:00:00+00:00,1049,385721,,5209,2021/09/25 00:00:00+00,384572.0,17404.0,1874.0,33302.0,0.0,312.0,226.0,873.0,1333.0,1536.0,2026.0,2338.0,187590.0,196928.0,54.0,15515.0,40135.0,80934.0,66853.0,58657.0,49420.0,35026.0,29.0,0,0,0,575,2938.0,3533.0,2283.0,17492.0,11932.0,8554.0
-856335.869598373,7036492.39571864,2021-09-28 00:00:00+00:00,1499,387218,,5209,2021/09/26 00:00:00+00,385618.0,17419.0,1876.0,33342.0,0.0,314.0,227.0,873.0,1334.0,1537.0,2028.0,2342.0,188110.0,197454.0,54.0,15582.0,40382.0,81078.0,66966.0,58836.0,49541.0,35121.0,30.0,0,0,0,576,2940.0,3535.0,2283.0,17547.0,11954.0,8557.0
-856335.869598373,7036492.39571864,2021-09-29 00:00:00+00:00,1453,388665,40.0,5249,2021/09/27 00:00:00+00,387114.0,17479.0,1882.0,33398.0,0.0,317.0,228.0,877.0,1338.0,1545.0,2036.0,2347.0,188832.0,198228.0,54.0,15667.0,40652.0,81312.0,67184.0,59072.0,49705.0,35252.0,32.0,0,0,0,577,2947.0,3548.0,2290.0,17623.0,12005.0,8587.0
-856335.869598373,7036492.39571864,2021-09-30 00:00:00+00:00,1271,389932,,5249,2021/09/28 00:00:00+00,388560.0,17523.0,1891.0,33470.0,0.0,318.0,228.0,881.0,1345.0,1548.0,2040.0,2351.0,189561.0,198945.0,54.0,15754.0,40916.0,81550.0,67378.0,59295.0,49862.0,35394.0,31.0,0,0,0,578,2957.0,3555.0,2294.0,17720.0,12035.0,8601.0
-856335.869598373,7036492.39571864,2021-10-01 00:00:00+00:00,1059,390989,,5249,2021/09/29 00:00:00+00,389828.0,17575.0,1897.0,33520.0,0.0,321.0,231.0,882.0,1351.0,1554.0,2048.0,2357.0,190211.0,199563.0,54.0,15815.0,41134.0,81754.0,67544.0,59498.0,50016.0,35513.0,33.0,0,0,0,579,2962.0,3563.0,2300.0,17810.0,12072.0,8617.0
-856335.869598373,7036492.39571864,2021-10-02 00:00:00+00:00,1586,392575,,5249,2021/09/30 00:00:00+00,390889.0,17620.0,1900.0,33567.0,0.0,323.0,231.0,887.0,1353.0,1558.0,2054.0,2362.0,190742.0,200093.0,54.0,15863.0,41309.0,81917.0,67699.0,59670.0,50154.0,35612.0,33.0,0,0,0,580,2971.0,3568.0,2307.0,17872.0,12109.0,8629.0
-856335.869598373,7036492.39571864,2021-10-03 00:00:00+00:00,1051,393626,,5249,2021/10/01 00:00:00+00,392471.0,17660.0,1906.0,33627.0,0.0,323.0,231.0,888.0,1355.0,1564.0,2060.0,2368.0,191487.0,200930.0,54.0,15932.0,41585.0,82169.0,67935.0,59925.0,50330.0,35750.0,33.0,0,0,0,581,2977.0,3576.0,2312.0,17993.0,12156.0,8641.0
-856335.869598373,7036492.39571864,2021-10-04 00:00:00+00:00,892,394519,,5249,2021/10/02 00:00:00+00,393521.0,17670.0,1908.0,33664.0,0.0,323.0,232.0,888.0,1356.0,1564.0,2062.0,2370.0,191985.0,201481.0,55.0,15992.0,41750.0,82323.0,68087.0,60084.0,50451.0,35879.0,34.0,0,0,0,582,2981.0,3576.0,2312.0,18066.0,12187.0,8647.0
-856335.869598373,7036492.39571864,2021-10-05 00:00:00+00:00,1124,395643,,5249,2021/10/03 00:00:00+00,394413.0,17680.0,1911.0,33717.0,0.0,324.0,233.0,888.0,1356.0,1566.0,2064.0,2372.0,192414.0,201944.0,55.0,16039.0,41895.0,82468.0,68215.0,60213.0,50568.0,35955.0,33.0,0,0,0,583,2982.0,3576.0,2313.0,18128.0,12222.0,8655.0
-856335.869598373,7036492.39571864,2021-10-06 00:00:00+00:00,984,396625,31.0,5280,2021/10/04 00:00:00+00,395537.0,17750.0,1913.0,33783.0,0.0,324.0,234.0,892.0,1362.0,1575.0,2074.0,2380.0,192941.0,202541.0,55.0,16097.0,42065.0,82636.0,68385.0,60373.0,50701.0,36068.0,34.0,0,0,0,584,2993.0,3587.0,2323.0,18216.0,12263.0,8678.0
-856335.869598373,7036492.39571864,2021-10-07 00:00:00+00:00,1207,397831,,5280,2021/10/05 00:00:00+00,396521.0,17799.0,1916.0,33830.0,0.0,324.0,235.0,894.0,1366.0,1577.0,2077.0,2386.0,193413.0,203052.0,56.0,16154.0,42229.0,82766.0,68490.0,60534.0,50835.0,36174.0,36.0,0,0,0,585,3003.0,3597.0,2334.0,18280.0,12306.0,8698.0
-856335.869598373,7036492.39571864,2021-10-08 00:00:00+00:00,2002,399833,,5280,2021/10/06 00:00:00+00,397725.0,17833.0,1920.0,33890.0,0.0,325.0,236.0,895.0,1366.0,1579.0,2081.0,2394.0,193976.0,203693.0,56.0,16203.0,42445.0,82948.0,68630.0,60727.0,50996.0,36302.0,35.0,0,0,0,586,3012.0,3603.0,2336.0,18365.0,12335.0,8719.0
-856335.869598373,7036492.39571864,2021-10-09 00:00:00+00:00,1940,401773,,5280,2021/10/07 00:00:00+00,399727.0,17896.0,1925.0,34001.0,0.0,327.0,237.0,897.0,1372.0,1584.0,2086.0,2406.0,194962.0,204706.0,59.0,16283.0,42769.0,83264.0,68904.0,61049.0,51221.0,36503.0,35.0,0,0,0,587,3019.0,3617.0,2345.0,18508.0,12412.0,8757.0
-856335.869598373,7036492.39571864,2021-10-10 00:00:00+00:00,1384,403157,,5280,2021/10/08 00:00:00+00,401665.0,17958.0,1932.0,34102.0,0.0,328.0,240.0,900.0,1380.0,1592.0,2091.0,2414.0,195926.0,205675.0,64.0,16380.0,43083.0,83546.0,69199.0,61347.0,51462.0,36680.0,34.0,0,0,0,588,3030.0,3629.0,2348.0,18636.0,12479.0,8796.0
-856335.869598373,7036492.39571864,2021-10-11 00:00:00+00:00,1358,404514,,5280,2021/10/09 00:00:00+00,403048.0,17981.0,1934.0,34165.0,0.0,329.0,240.0,901.0,1381.0,1595.0,2095.0,2415.0,196598.0,206386.0,64.0,16459.0,43333.0,83703.0,69363.0,61564.0,51640.0,36838.0,36.0,0,0,0,589,3035.0,3634.0,2350.0,18751.0,12526.0,8814.0
-856335.869598373,7036492.39571864,2021-10-12 00:00:00+00:00,1466,405970,,5280,2021/10/10 00:00:00+00,404406.0,18005.0,1937.0,34223.0,0.0,331.0,240.0,903.0,1387.0,1595.0,2096.0,2419.0,197249.0,207092.0,65.0,16519.0,43535.0,83882.0,69545.0,61803.0,51830.0,36995.0,37.0,0,0,0,590,3038.0,3638.0,2352.0,18854.0,12561.0,8825.0
-856335.869598373,7036492.39571864,2021-10-13 00:00:00+00:00,2066,408021,26.0,5306,2021/10/11 00:00:00+00,405871.0,18069.0,1950.0,34307.0,0.0,333.0,242.0,906.0,1392.0,1598.0,2104.0,2424.0,197953.0,207851.0,67.0,16597.0,43783.0,84051.0,69743.0,62029.0,52017.0,37154.0,36.0,0,0,0,591,3050.0,3648.0,2366.0,18961.0,12616.0,8863.0
-856335.869598373,7036492.39571864,2021-10-14 00:00:00+00:00,1627,409647,,5306,2021/10/12 00:00:00+00,407934.0,18138.0,1956.0,34401.0,0.0,334.0,242.0,909.0,1395.0,1606.0,2108.0,2438.0,198950.0,208915.0,69.0,16699.0,44123.0,84317.0,70052.0,62390.0,52260.0,37356.0,35.0,0,0,0,592,3063.0,3661.0,2376.0,19102.0,12686.0,8892.0
-856335.869598373,7036492.39571864,2021-10-15 00:00:00+00:00,1914,411554,,5306,2021/10/13 00:00:00+00,409559.0,18177.0,1958.0,34466.0,0.0,334.0,242.0,910.0,1398.0,1609.0,2111.0,2446.0,199769.0,209720.0,70.0,16770.0,44374.0,84537.0,70295.0,62661.0,52475.0,37516.0,36.0,0,0,0,593,3072.0,3667.0,2382.0,19221.0,12736.0,8917.0
-856335.869598373,7036492.39571864,2021-10-16 00:00:00+00:00,2180,413734,,5306,2021/10/14 00:00:00+00,411472.0,18245.0,1963.0,34576.0,0.0,337.0,242.0,913.0,1404.0,1616.0,2120.0,2456.0,200693.0,210706.0,73.0,16862.0,44714.0,84772.0,70553.0,62973.0,52724.0,37704.0,35.0,0,0,0,594,3081.0,3677.0,2393.0,19361.0,12803.0,8948.0
-856335.869598373,7036492.39571864,2021-10-17 00:00:00+00:00,1380,415114,,5306,2021/10/15 00:00:00+00,413652.0,18307.0,1969.0,34684.0,0.0,340.0,243.0,917.0,1406.0,1626.0,2125.0,2461.0,201757.0,211820.0,75.0,16971.0,45043.0,85019.0,70855.0,63352.0,52995.0,37955.0,38.0,0,0,0,595,3092.0,3691.0,2400.0,19536.0,12889.0,8979.0
-856335.869598373,7036492.39571864,2021-10-18 00:00:00+00:00,1578,416690,,5306,2021/10/16 00:00:00+00,415032.0,18317.0,1972.0,34740.0,0.0,340.0,243.0,919.0,1406.0,1626.0,2126.0,2463.0,202431.0,212526.0,75.0,17039.0,45284.0,85182.0,71029.0,63570.0,53174.0,38103.0,37.0,0,0,0,596,3095.0,3691.0,2402.0,19649.0,12941.0,9003.0
-856335.869598373,7036492.39571864,2021-10-19 00:00:00+00:00,2399,419087,,5306,2021/10/17 00:00:00+00,416607.0,18345.0,1974.0,34803.0,0.0,341.0,245.0,921.0,1410.0,1629.0,2128.0,2465.0,203224.0,213308.0,75.0,17118.0,45565.0,85353.0,71203.0,63843.0,53391.0,38276.0,37.0,0,0,0,597,3098.0,3696.0,2406.0,19793.0,12989.0,9018.0
-856335.869598373,7036492.39571864,2021-10-20 00:00:00+00:00,2148,421234,63.0,5369,2021/10/18 00:00:00+00,419004.0,18438.0,1978.0,34913.0,0.0,348.0,246.0,927.0,1418.0,1633.0,2139.0,2471.0,204399.0,214530.0,75.0,17249.0,45978.0,85637.0,71515.0,64243.0,53686.0,38513.0,36.0,0,0,0,598,3121.0,3710.0,2419.0,19988.0,13072.0,9065.0
